"logical_id","expected_relative_path","description","source_product","source_version","years","spatial_resolution","required_by_script","original_local_path_redacted","size_bytes","sha256","checksum_status","redistribution_status","sensitivity_status","reconstruction_instruction"
"tau025_2015_doy","data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2015","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","5088495","392761ef4aca4ce3eafcdd532acb82fe9c7b3e0648dd54015a8ec25719eec215","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau025_2016_binary","data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2016","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","5088495","392761ef4aca4ce3eafcdd532acb82fe9c7b3e0648dd54015a8ec25719eec215","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau025_2016_doy","data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2016","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","5088495","392761ef4aca4ce3eafcdd532acb82fe9c7b3e0648dd54015a8ec25719eec215","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau025_2017_binary","data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2017","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","5088495","392761ef4aca4ce3eafcdd532acb82fe9c7b3e0648dd54015a8ec25719eec215","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau025_2017_doy","data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2017","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","5088495","392761ef4aca4ce3eafcdd532acb82fe9c7b3e0648dd54015a8ec25719eec215","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau025_2018_binary","data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2018","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","5088495","392761ef4aca4ce3eafcdd532acb82fe9c7b3e0648dd54015a8ec25719eec215","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau025_2018_doy","data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2018","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","5088495","392761ef4aca4ce3eafcdd532acb82fe9c7b3e0648dd54015a8ec25719eec215","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau025_2019_binary","data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2019","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","5088495","392761ef4aca4ce3eafcdd532acb82fe9c7b3e0648dd54015a8ec25719eec215","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau025_2019_doy","data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2019","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","5088495","392761ef4aca4ce3eafcdd532acb82fe9c7b3e0648dd54015a8ec25719eec215","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau025_2020_binary","data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2020","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","5088495","392761ef4aca4ce3eafcdd532acb82fe9c7b3e0648dd54015a8ec25719eec215","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau025_2020_doy","data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2020","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau025_and_binary_2001_2020_500m_epsg32735.tif","5088495","392761ef4aca4ce3eafcdd532acb82fe9c7b3e0648dd54015a8ec25719eec215","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau025_2021_binary","data/fire_harmonized_500m/fireBurned_AprOct_2021_500m_tau025_harmonized.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","local FireCCI monthly JD rasters","unknown","2021","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/fire_harmonized_500m/fireBurned_AprOct_2021_500m_tau025_harmonized.tif","31470","001f48c0cbc19d8f914da2e100ebf0b92df6b3730dadf58fe6537174847acd7a","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau025_2021_doy","data/fire_harmonized_500m/fireDOY_min_AprOct_2021_500m_tau025_harmonized.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","local FireCCI monthly JD rasters","unknown","2021","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/fire_harmonized_500m/fireDOY_min_AprOct_2021_500m_tau025_harmonized.tif","157973","334918505ae8a47fbc38da6879c88f0c7086cf6c6e1bca3d948afc55c79a9fab","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau025_2022_binary","data/fire_harmonized_500m/fireBurned_AprOct_2022_500m_tau025_harmonized.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","local FireCCI monthly JD rasters","unknown","2022","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/fire_harmonized_500m/fireBurned_AprOct_2022_500m_tau025_harmonized.tif","31310","9ad1b9cd7577f6613be81ad62d99c437b47060ac340ebd4284c3412871023215","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau025_2022_doy","data/fire_harmonized_500m/fireDOY_min_AprOct_2022_500m_tau025_harmonized.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","local FireCCI monthly JD rasters","unknown","2022","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/fire_harmonized_500m/fireDOY_min_AprOct_2022_500m_tau025_harmonized.tif","155655","facb4efa364f1e2fea2f938e1622168009f416df1c30198fad149b63afd416a3","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2001_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2001","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2001_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2001","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2002_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2002","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2002_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2002","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2003_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2003","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2003_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2003","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2004_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2004","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2004_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2004","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2005_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2005","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2005_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2005","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2006_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2006","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2006_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2006","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2007_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2007","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2007_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2007","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2008_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2008","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2008_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2008","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2009_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2009","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2009_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2009","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2010_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2010","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2010_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2010","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2011_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2011","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2011_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2011","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2012_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2012","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2012_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2012","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2013_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2013","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2013_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2013","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2014_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2014","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2014_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2014","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
